,permno,date,mkt,ret_1,ret,alpa,beta,stdvare
10708,600116.0,2016-06-30,0.019851,0.0103,0.0373,0.01241096181576227,0.9441183654851836,0.11348040260068931
10709,600116.0,2016-07-31,0.019821,-0.0,0.0103,0.012746805928472165,0.9406339750901423,0.11338561259021278
10710,600116.0,2016-08-31,0.041275,0.1807,-0.0,0.013137058702523276,0.9413788188894512,0.11311642548727953
10711,600116.0,2016-09-30,-0.019371,-0.0054,0.1807,0.014346306637736884,0.9341107119009184,0.11426859381425516
10712,600116.0,2016-10-31,0.030238,0.11380000000000001,-0.0054,0.014791395319371351,0.933835102636458,0.11398006736054435
10713,600116.0,2016-11-30,0.044556,-0.08070000000000001,0.11380000000000001,0.015514831839162175,0.939082359488058,0.11404263095148494
10714,600117.0,2014-12-31,0.165543,-0.0118,0.0473,-0.006907304353161819,1.4955393334455322,0.10000827754066491
10715,600117.0,2015-01-31,0.007826,0.0418,-0.0118,-0.006742932892600084,1.4933341465013568,0.09997799969147042
10716,600117.0,2015-02-28,0.04031,0.2023,0.0418,-0.006272701198046984,1.4992662268828805,0.09970945036359681
10717,600117.0,2015-03-31,0.148415,0.1841,0.2023,-0.007195625286440077,1.5071508668982074,0.09945629100467179
10718,600117.0,2015-04-30,0.17834,0.3029,0.1841,-0.007063298465077472,1.492659237747009,0.09956671144265088
10719,600117.0,2015-05-31,0.067707,0.036000000000000004,0.3029,-0.006570081157985675,1.5107110490484674,0.10094012928815323
10720,600117.0,2015-06-30,-0.069175,-0.3287,0.036000000000000004,-0.004669989410780808,1.4974897456335687,0.10172151910038593
10721,600117.0,2015-07-31,-0.149457,-0.19820000000000002,-0.3287,-0.005963771805118902,1.5139220133529188,0.10210784633047533
10722,600117.0,2015-08-31,-0.13595,-0.0554,-0.19820000000000002,-0.005345187989800229,1.5161846928714946,0.10193624528093981
10723,600117.0,2015-09-30,-0.058022,0.040999999999999995,-0.0554,-0.004492475324013735,1.5128294694052435,0.10185861742241131
10724,600117.0,2015-10-31,0.133979,0.0169,0.040999999999999995,-0.0052724293948555115,1.4952236897628723,0.10282571132349666
10725,600117.0,2015-11-30,0.031874,0.28600000000000003,0.0169,-0.006315123760802524,1.4968431082857543,0.10247519047738007
10726,600117.0,2015-12-31,0.03995,-0.2812,0.28600000000000003,-0.004030711042644127,1.5025485346977614,0.10449910995077767
10727,600117.0,2016-01-31,-0.24457,0.2515,-0.2812,-0.004065939889778488,1.4716144083767893,0.10377070801848196
10728,600117.0,2016-02-29,-0.018642,-0.0048,0.2515,-0.0016186445931084571,1.4629093764772947,0.10690807364970611
10729,600117.0,2016-03-31,0.13521,-0.057699999999999994,-0.0048,-0.0038991329089993684,1.4430462503350303,0.10790970907729916
10730,600117.0,2016-04-30,-0.019588,-0.1241,-0.057699999999999994,-0.0047501933838051055,1.4362882769047687,0.10761426704837468
10731,600117.0,2016-05-31,-0.005593,-0.0233,-0.1241,-0.005303752130665997,1.4498244490444543,0.10789956015237646
10732,600117.0,2016-06-30,0.019851,0.009899999999999999,-0.0233,-0.0049519668058574315,1.4520113504593637,0.10764983644042093
10733,600117.0,2016-07-31,0.019821,0.0138,0.009899999999999999,-0.003665706441998269,1.4425709031005558,0.10676306962526501
10734,600117.0,2016-08-31,0.041275,-0.0155,0.0138,-0.004239708157085305,1.4410404163451698,0.10679610309721468
10735,600117.0,2016-09-30,-0.019371,0.1282,-0.0155,-0.0032233984109117653,1.4439496545627546,0.10632397375004936
10736,600117.0,2016-10-31,0.030238,-0.006999999999999999,0.1282,-0.0026828695018090154,1.4450569548684413,0.1066067764698754
10737,600117.0,2016-11-30,0.044556,-0.0123,-0.006999999999999999,-0.0017616377923593933,1.4635209638608973,0.10501909145568386
10738,600118.0,2014-12-31,0.165543,0.0341,0.307,0.016997574814289564,1.1143667321912487,0.11264866554265396
10739,600118.0,2015-01-31,0.007826,0.0795,0.0341,0.017560097003199937,1.1104734302741652,0.1125545252352772
10740,600118.0,2015-02-28,0.04031,0.0897,0.0795,0.017407588502254063,1.1076781128188566,0.11250158928703567
10741,600118.0,2015-03-31,0.148415,0.3865,0.0897,0.017259264001233527,1.0915745326826507,0.1127560993795747
10742,600118.0,2015-04-30,0.17834,0.5318999999999999,0.3865,0.019693021009118225,1.109638940270563,0.11284089550790695
10743,600118.0,2015-05-31,0.067707,-0.2248,0.5318999999999999,0.022090473162861543,1.1356847980059244,0.11940908438967242
10744,600118.0,2015-06-30,-0.069175,0.0449,-0.2248,0.0208786335222232,1.1498761202000265,0.12025759747841364
10745,600118.0,2015-07-31,-0.149457,-0.2493,0.0449,0.0237188019170053,1.1165314944440201,0.1213892451637151
10746,600118.0,2015-08-31,-0.13595,-0.19920000000000002,-0.2493,0.021358067584352155,1.124586997621659,0.12116151776484485
10747,600118.0,2015-09-30,-0.058022,0.3826,-0.19920000000000002,0.01832023633329754,1.137666354117723,0.1208333424439091
10748,600118.0,2015-10-31,0.133979,-0.1079,0.3826,0.0207714816933499,1.1520415179445276,0.12186807586704373
10749,600118.0,2015-11-30,0.031874,-0.036000000000000004,-0.1079,0.01959418420671579,1.14992262230106,0.12278131499628128
10750,600118.0,2015-12-31,0.03995,-0.2818,-0.036000000000000004,0.018593760915563758,1.147420971923048,0.12310552775865975
10751,600118.0,2016-01-31,-0.24457,-0.0369,-0.2818,0.01681968538015174,1.1374896702184243,0.12154333028119992
10752,600118.0,2016-02-29,-0.018642,0.2214,-0.0369,0.017889971601393873,1.1410022237883186,0.12060199491606474
10753,600118.0,2016-03-31,0.13521,-0.0955,0.2214,0.01723183249361284,1.1459860279944416,0.12020542253305694
10754,600118.0,2016-04-30,-0.019588,-0.011000000000000001,-0.0955,0.014248201342933826,1.1223996175217192,0.11693202983925666
10755,600118.0,2016-05-31,-0.005593,0.0556,-0.011000000000000001,0.013232262577057168,1.098425796521501,0.11615114748814306
10756,600118.0,2016-06-30,0.019851,-0.0092,0.0556,0.01424280742803347,1.1012444718863545,0.11575979232165585
10757,600118.0,2016-07-31,0.019821,0.0126,-0.0092,0.014321344172565253,1.0980332891552507,0.11574754640442285
10758,600118.0,2016-08-31,0.041275,-0.0558,0.0126,0.012538061962895797,1.0935870560983059,0.1147021339418077
10759,600118.0,2016-09-30,-0.019371,-0.004699999999999999,-0.0558,0.0110998312495812,1.090994729728963,0.11415741794279721
10760,600118.0,2016-10-31,0.030238,0.035699999999999996,-0.004699999999999999,0.012096831351694117,1.0909570816710357,0.11320134983394377
10761,600118.0,2016-11-30,0.044556,-0.0479,0.035699999999999996,0.01299549679619396,1.1054777667147186,0.11229059139448434
10762,600119.0,2014-12-31,0.165543,0.0404,-0.1503,0.00792992616233423,1.074389035927476,0.12903853892708508
10763,600119.0,2015-01-31,0.007826,0.1452,0.0404,0.007748938281870753,1.077141534972396,0.12900570862455552
10764,600119.0,2015-02-28,0.04031,0.4681,0.1452,0.008682210434916592,1.0812946077883923,0.12926347569718785
10765,600119.0,2015-03-31,0.148415,-0.0621,0.4681,0.011064793359550403,1.111768362492862,0.1319391532935413
10766,600119.0,2015-04-30,0.17834,0.3565,-0.0621,0.011074766084988953,1.0634268434899243,0.1334820303879616
10767,600119.0,2015-05-31,0.067707,-0.2669,0.3565,0.012436859808861903,1.0809025954695644,0.1356542240666306
10768,600119.0,2015-06-30,-0.069175,-0.1917,-0.2669,0.010687934326850296,1.0984187419475988,0.13686651348911852
10769,600119.0,2015-07-31,-0.149457,-0.1953,-0.1917,0.01061734431786138,1.1030187794621027,0.13685854036458217
10770,600119.0,2015-08-31,-0.13595,0.0507,-0.1953,0.009009432854125046,1.102106178241553,0.13635454122976443
10771,600119.0,2015-09-30,-0.058022,0.3607,0.0507,0.009992755119694642,1.0947895694796286,0.1366902500231655
10772,600119.0,2015-10-31,0.133979,-0.0828,0.3607,0.011115769743002622,1.1169012901205733,0.1379200843527009
10773,600119.0,2015-11-30,0.031874,-0.0075,-0.0828,0.010411409189061829,1.1147504560192705,0.13837612584495015
10774,600119.0,2015-12-31,0.03995,-0.2922,-0.0075,0.010775047474051742,1.1166918567540016,0.13812311334345403
10775,600119.0,2016-01-31,-0.24457,0.030699999999999998,-0.2922,0.010045979743175094,1.119978281745636,0.1380701475649228
10776,600119.0,2016-02-29,-0.018642,0.1566,0.030699999999999998,0.010622468602519967,1.119104761030308,0.13810081959612577
10777,600119.0,2016-03-31,0.13521,-0.0665,0.1566,0.011576019912525218,1.1184791094005115,0.1376746707743985
10778,600119.0,2016-04-30,-0.019588,-0.0443,-0.0665,0.011627992184647433,1.126847076789607,0.13757767004970667
10779,600119.0,2016-05-31,-0.005593,0.0276,-0.0443,0.011810003550338854,1.1451091001261482,0.13731042491865997
10780,600119.0,2016-06-30,0.019851,0.33770000000000006,0.0276,0.010909158746821024,1.1423418111133548,0.13696659391233443
10781,600119.0,2016-07-31,0.019821,0.2682,0.33770000000000006,0.014199993750078022,1.1383430315440424,0.13950713295319522
10782,600119.0,2016-08-31,0.041275,-0.056299999999999996,0.2682,0.015798402624935447,1.1429363001904882,0.1407693379491763
10783,600119.0,2016-09-30,-0.019371,-0.0588,-0.056299999999999996,0.01605632424445991,1.147177309580032,0.1406104994813761
10784,600119.0,2016-10-31,0.030238,-0.052000000000000005,-0.0588,0.01558518943073985,1.1458858341509979,0.1408887576820986
10785,600119.0,2016-11-30,0.044556,-0.0825,-0.052000000000000005,0.01592824841391598,1.1604938517518857,0.14028487029013859
10786,600120.0,2014-12-31,0.165543,0.1779,0.0246,0.007550946789759667,1.3404128373466515,0.12103921257550077
10787,600120.0,2015-01-31,0.007826,0.13470000000000001,0.1779,0.009887957991792002,1.3312465950204948,0.12154607225981968
10788,600120.0,2015-02-28,0.04031,0.30579999999999996,0.13470000000000001,0.010490646049159565,1.3332504399733258,0.12171667552229345
10789,600120.0,2015-03-31,0.148415,-0.032400000000000005,0.30579999999999996,0.011189337777729774,1.3440757433106392,0.12202883150880178
10790,600120.0,2015-04-30,0.17834,0.23850000000000002,-0.032400000000000005,0.009330636302877952,1.3036001946485443,0.12458775431711482
10791,600120.0,2015-05-31,0.067707,-0.1344,0.23850000000000002,0.010361000965919475,1.3097864944368396,0.125243213845957
10792,600120.0,2015-06-30,-0.069175,-0.19399999999999998,-0.1344,0.010166149093321277,1.314161694238543,0.125280633059421
10793,600120.0,2015-07-31,-0.149457,-0.2637,-0.19399999999999998,0.011176337243330586,1.3110562891959185,0.12478898306307103
10794,600120.0,2015-08-31,-0.13595,-0.0989,-0.2637,0.009776216304740445,1.321784437815283,0.12501688412054773
10795,600120.0,2015-09-30,-0.058022,0.1009,-0.0989,0.010028711261422223,1.3231970780322297,0.12490798096063523
10796,600120.0,2015-10-31,0.133979,0.0992,0.1009,0.00920341947378504,1.316168290933175,0.12512238206358434
10797,600120.0,2016-06-30,0.019851,0.6651,0.0992,0.009762596297897358,1.3160925115791788,0.12525660097865124
10798,600120.0,2016-07-31,0.019821,-0.0008,0.6651,0.01515487508612956,1.316595962725825,0.13768316952442963
10799,600120.0,2016-08-31,0.041275,-0.1775,-0.0008,0.015246542692418593,1.32167113713292,0.1375692581438633
10800,600120.0,2016-09-30,-0.019371,0.07780000000000001,-0.1775,0.014078023948484227,1.3280842974894662,0.13835560593798493
10801,600120.0,2016-10-31,0.030238,-0.0721,0.07780000000000001,0.014101625090319928,1.3283635306087933,0.13836016413729915
10802,600120.0,2016-11-30,0.044556,-0.026600000000000002,-0.0721,0.014012180672942912,1.338865592953177,0.13824162277115573
10803,600121.0,2015-04-30,0.17834,0.0727,0.3097,-0.01285200263134063,1.3612296559029782,0.07733036930443593
10804,600121.0,2015-05-31,0.067707,-0.023700000000000002,0.0727,-0.011888557124989603,1.352867330154155,0.07680367648213067
10805,600121.0,2015-06-30,-0.069175,-0.272,-0.023700000000000002,-0.011074502328672926,1.3450658301206857,0.0771581691217195
10806,600121.0,2015-07-31,-0.149457,-0.1679,-0.272,-0.01200803451554695,1.3574954101587098,0.07732085336036265
10807,600121.0,2015-08-31,-0.13595,-0.09269999999999999,-0.1679,-0.01271020680519512,1.3586709401673973,0.07670864031572772
10808,600121.0,2015-09-30,-0.058022,0.11220000000000001,-0.09269999999999999,-0.012941468675295966,1.3606323878453275,0.07668302266233062
10809,600121.0,2015-10-31,0.133979,0.2432,0.11220000000000001,-0.013009975376220746,1.354316558194326,0.07680241669967189
10810,600121.0,2015-11-30,0.031874,0.057999999999999996,0.2432,-0.01156591683496944,1.3573468541602718,0.0791594758052396
10811,600121.0,2015-12-31,0.03995,-0.3699,0.057999999999999996,-0.011101456064218116,1.3607082120875795,0.0790406339449413
10812,600121.0,2016-01-31,-0.24457,-0.0304,-0.3699,-0.011783617049223028,1.367406170526551,0.07898953249219512
10813,600121.0,2016-02-29,-0.018642,0.1121,-0.0304,-0.011338206644221274,1.3646211995524735,0.07890750702250662
10814,600121.0,2016-03-31,0.13521,0.0665,0.1121,-0.012302729028576927,1.3598735234468213,0.07885834912106944
10815,600121.0,2016-04-30,-0.019588,-0.1267,0.0665,-0.011214592862660876,1.3565043333194176,0.07942200898570337
10816,600121.0,2016-05-31,-0.005593,0.039,-0.1267,-0.011921849095609997,1.3613185645908672,0.07996378867654279
10817,600121.0,2016-06-30,0.019851,0.0458,0.039,-0.012613481312058951,1.3599201384475752,0.07935409600177182
10818,600121.0,2016-07-31,0.019821,0.061799999999999994,0.0458,-0.012264185325172991,1.3598778001214744,0.07939965170409992
10819,600121.0,2016-08-31,0.041275,0.0901,0.061799999999999994,-0.011612097907613536,1.3667588678894447,0.07910205729556095
10820,600121.0,2016-09-30,-0.019371,-0.0379,0.0901,-0.009998626705236744,1.377644872583886,0.07952538453595576
10821,600121.0,2016-10-31,0.030238,0.0018,-0.0379,-0.01009235653214434,1.3782950597174892,0.07959213640684726
10822,600121.0,2016-11-30,0.044556,-0.0268,0.0018,-0.010073640981078729,1.3741878347066534,0.07962424546577478
10823,600122.0,2015-01-31,0.007826,0.14029999999999998,-0.0753,-0.00048503194715766515,1.145397383348803,0.09709916035983605
10824,600122.0,2015-02-28,0.04031,0.2011,0.14029999999999998,-0.00014189748191589108,1.1506193062181223,0.09740451505686931
10825,600122.0,2015-03-31,0.148415,0.7236,0.2011,0.00021200581413993377,1.1562814055831343,0.09741591610953226
10826,600122.0,2015-04-30,0.17834,0.1358,0.7236,0.002806101555561196,1.2352721340852095,0.10791653297105322
10827,600122.0,2015-05-31,0.067707,-0.07440000000000001,0.1358,0.004794131917757072,1.2287688590421098,0.10684184401809702
10828,600122.0,2015-06-30,-0.069175,-0.3995,-0.07440000000000001,0.003922453938150532,1.2362039755801209,0.10651475689955793
10829,600122.0,2015-08-31,-0.13595,-0.0101,-0.3995,0.0006880436639380046,1.2711306868011416,0.1084082846866702
10830,600122.0,2015-09-30,-0.058022,0.1629,-0.0101,0.0015057484269698426,1.2657640824954388,0.10853812875768572
10831,600122.0,2015-10-31,0.133979,0.5242,0.1629,0.0017877754270023416,1.2678710107011806,0.10845441488220256
10832,600122.0,2015-11-30,0.031874,0.1225,0.5242,0.0051705222538338015,1.2737546222733505,0.11685180030475391
10833,600122.0,2015-12-31,0.03995,-0.3094,0.1225,0.004939898341837615,1.2801287490915363,0.11679240129447362
10834,600122.0,2016-06-30,0.019851,-0.0747,-0.3094,0.0028359118098679054,1.2788853593050336,0.12057768891618041
10835,600122.0,2016-07-31,0.019821,-0.0242,-0.0747,0.002684581798243657,1.2815277113870414,0.1206537685002692
10836,600122.0,2016-08-31,0.041275,-0.024,-0.0242,0.0023921232534901103,1.2834804370157775,0.12078815596250199
10837,600122.0,2016-09-30,-0.019371,-0.009300000000000001,-0.024,0.002644020675238369,1.2839652864521784,0.12075048571227223
10838,600122.0,2016-10-31,0.030238,0.0462,-0.009300000000000001,0.002849206263847024,1.2832529371893877,0.12065214834954928
10839,600122.0,2016-11-30,0.044556,0.0,0.0462,0.004079275634035647,1.3012241262293067,0.11918154868679766
10840,600123.0,2014-12-31,0.165543,-0.08539999999999999,0.0785,0.002444922698088922,1.1170443557167058,0.10010668279659135
10841,600123.0,2015-01-31,0.007826,0.017,-0.08539999999999999,0.0010178647525290394,1.1226992148892732,0.10032245509386298
10842,600123.0,2015-02-28,0.04031,0.08349999999999999,0.017,0.0007236424253861291,1.1213658307546166,0.10035421420973707
10843,600123.0,2015-03-31,0.148415,0.1069,0.08349999999999999,-0.0001872598452273902,1.1156375322567937,0.10057410183508643
10844,600123.0,2015-04-30,0.17834,0.0296,0.1069,-0.002136586550513249,1.1096983650068768,0.09987297905853672
10845,600123.0,2015-05-31,0.067707,-0.0043,0.0296,-0.0013207152250398167,1.0980638233513476,0.09944052775896439
10846,600123.0,2015-06-30,-0.069175,-0.31629999999999997,-0.0043,0.0004461650273381336,1.0906981298380825,0.09904730507990243
10847,600123.0,2015-07-31,-0.149457,-0.10949999999999999,-0.31629999999999997,-0.0014528057880506921,1.1155670455556936,0.09999337274838088
10848,600123.0,2015-08-31,-0.13595,-0.0154,-0.10949999999999999,-0.000747046477964728,1.111385542807984,0.10002831801546734
10849,600123.0,2015-09-30,-0.058022,0.0695,-0.0154,-0.0013546149779734631,1.109497003159231,0.09945698574988203
10850,600123.0,2015-10-31,0.133979,0.0,0.0695,-0.0017969009794898128,1.101160060684217,0.099704193106945
10851,600123.0,2015-11-30,0.031874,0.065,0.0,-0.0011365745194489608,1.098705931204777,0.09927271067044856
10852,600123.0,2015-12-31,0.03995,-0.1265,0.065,-0.00245149259303392,1.0938004563631254,0.09772479391047784
